nameOrig,last_step,Recency,Frequency,MonetarySum,MonetaryAvg,R_Score,F_Score,M_Score,RFM_Total,Segment
C1869638886,426,380,4.0,59816.789983501,14954.19749587525,4,4,3,11,Champions (핵심 VIP)
C1869642237,396,410,1.0,257327.21,257327.21,4,3,4,11,Champions (핵심 VIP)
C186985933,396,410,1.0,267094.67,267094.67,4,3,4,11,Champions (핵심 VIP)
C1869920647,356,450,5.0,1045927.2043603859,209185.4408720772,4,4,4,12,Champions (핵심 VIP)
C1870192780,403,403,4.0,882210.039891971,220552.50997299276,4,4,4,12,Champions (핵심 VIP)
C1870409055,393,413,1.0,644543.17,644543.17,4,3,4,11,Champions (핵심 VIP)
C1870660704,644,162,3.0,1440098.7082391426,480032.90274638083,4,4,4,12,Champions (핵심 VIP)
C1870687852,393,413,1.0,353883.53,353883.53,4,3,4,11,Champions (핵심 VIP)
C1870693327,672,134,1.0,377080.14,377080.14,4,3,4,11,Champions (핵심 VIP)
C1871196477,349,457,1.0,236282.04,236282.04,4,3,4,11,Champions (핵심 VIP)
C1871226511,399,407,1.0,217524.82,217524.82,4,3,4,11,Champions (핵심 VIP)
C1871258663,446,360,4.0,236559.03386743699,59139.758466859246,4,4,4,12,Champions (핵심 VIP)
C187141285,667,139,5.0,201139.26949276085,40227.85389855217,4,4,4,12,Champions (핵심 VIP)
C1871797086,350,456,1.0,517175.38,517175.38,4,3,4,11,Champions (핵심 VIP)
C1871948207,690,116,1.0,225755.36,225755.36,4,3,4,11,Champions (핵심 VIP)
C1872429567,402,404,1.0,435464.39,435464.39,4,3,4,11,Champions (핵심 VIP)
C1872534053,257,549,5.0,887439.8760036854,177487.97520073707,3,4,4,11,Champions (핵심 VIP)
C1872852600,399,407,1.0,301326.02,301326.02,4,3,4,11,Champions (핵심 VIP)
C1872894575,351,455,1.0,240632.91,240632.91,4,3,4,11,Champions (핵심 VIP)
C1873090076,373,433,1.0,242603.66,242603.66,4,3,4,11,Champions (핵심 VIP)
C1873168539,661,145,1.0,430965.23,430965.23,4,3,4,11,Champions (핵심 VIP)
C1873231205,357,449,4.0,185233.52872492396,46308.38218123099,4,4,3,11,Champions (핵심 VIP)
C1873382948,467,339,1.0,636942.02,636942.02,4,3,4,11,Champions (핵심 VIP)
C1873708292,350,456,1.0,263777.5,263777.5,4,3,4,11,Champions (핵심 VIP)
C1873719055,349,457,5.0,424678.3460327278,84935.66920654556,4,4,4,12,Champions (핵심 VIP)
C1873833027,422,384,3.0,300230.14220280503,100076.71406760167,4,4,4,12,Champions (핵심 VIP)
C1874212655,492,314,5.0,1836876.9065062013,367375.38130124024,4,4,4,12,Champions (핵심 VIP)
C1874751090,397,409,1.0,359828.26,359828.26,4,3,4,11,Champions (핵심 VIP)
C1874951604,624,182,1.0,10000000.0,10000000.0,4,3,4,11,Champions (핵심 VIP)
C1875147214,517,289,1.0,194709.58,194709.58,4,3,4,11,Champions (핵심 VIP)
C1875525411,403,403,1.0,290088.67,290088.67,4,3,4,11,Champions (핵심 VIP)
C1875595082,473,333,4.0,508321.08302404295,127080.27075601074,4,4,4,12,Champions (핵심 VIP)
C1875633077,402,404,4.0,842211.9563385071,210552.98908462678,4,4,4,12,Champions (핵심 VIP)
C1875677545,347,459,1.0,711698.09,711698.09,4,3,4,11,Champions (핵심 VIP)
C1875698833,251,555,3.0,243836.95948431833,81278.98649477278,3,4,4,11,Champions (핵심 VIP)
C187634699,348,458,1.0,4178268.05,4178268.05,4,3,4,11,Champions (핵심 VIP)
C187656832,384,422,1.0,202912.8,202912.8,4,3,4,11,Champions (핵심 VIP)
C1876623850,324,482,3.0,353740.5280964599,117913.50936548664,3,4,4,11,Champions (핵심 VIP)
C1876819152,351,455,4.0,1074371.7564493928,268592.9391123482,4,4,4,12,Champions (핵심 VIP)
C1876821523,402,404,5.0,1248658.2356475736,249731.64712951472,4,4,4,12,Champions (핵심 VIP)
C1877077002,398,408,1.0,212927.06,212927.06,4,3,4,11,Champions (핵심 VIP)
C18771241,427,379,3.0,619120.782797503,206373.59426583434,4,4,4,12,Champions (핵심 VIP)
C1877567498,377,429,1.0,244650.81,244650.81,4,3,4,11,Champions (핵심 VIP)
C1877665965,514,292,1.0,5340297.63,5340297.63,4,3,4,11,Champions (핵심 VIP)
C1877798052,471,335,1.0,305067.19,305067.19,4,3,4,11,Champions (핵심 VIP)
C1878228643,396,410,1.0,258322.73,258322.73,4,3,4,11,Champions (핵심 VIP)
C1878452003,351,455,1.0,485673.32,485673.32,4,3,4,11,Champions (핵심 VIP)
C1878537541,348,458,1.0,276055.1,276055.1,4,3,4,11,Champions (핵심 VIP)
C1878714023,351,455,1.0,286397.38,286397.38,4,3,4,11,Champions (핵심 VIP)
C1878775014,356,450,1.0,296537.55,296537.55,4,3,4,11,Champions (핵심 VIP)
C1878802455,347,459,1.0,3498161.12,3498161.12,4,3,4,11,Champions (핵심 VIP)
C1879218674,545,261,1.0,365277.99,365277.99,4,3,4,11,Champions (핵심 VIP)
C1879324344,399,407,1.0,518602.74,518602.74,4,3,4,11,Champions (핵심 VIP)
C1879725124,522,284,1.0,196496.64,196496.64,4,3,4,11,Champions (핵심 VIP)
C1879999801,370,436,1.0,1770471.82,1770471.82,4,3,4,11,Champions (핵심 VIP)
C1880125202,377,429,1.0,288232.0,288232.0,4,3,4,11,Champions (핵심 VIP)
C1880166575,596,210,1.0,258392.83,258392.83,4,3,4,11,Champions (핵심 VIP)
C1880527206,524,282,1.0,200787.64,200787.64,4,3,4,11,Champions (핵심 VIP)
C188057961,393,413,1.0,342265.73,342265.73,4,3,4,11,Champions (핵심 VIP)
C1880635242,371,435,1.0,1658413.33,1658413.33,4,3,4,11,Champions (핵심 VIP)
C1880649825,350,456,1.0,213041.67,213041.67,4,3,4,11,Champions (핵심 VIP)
C1880765972,369,437,1.0,825201.54,825201.54,4,3,4,11,Champions (핵심 VIP)
C1880887605,396,410,1.0,195873.42,195873.42,4,3,4,11,Champions (핵심 VIP)
C1880991701,374,432,3.0,122397.63966848489,40799.21322282829,4,4,3,11,Champions (핵심 VIP)
C1881196058,546,260,1.0,512721.8,512721.8,4,3,4,11,Champions (핵심 VIP)
C1881228864,426,380,1.0,192394.5,192394.5,4,3,4,11,Champions (핵심 VIP)
C1881478714,370,436,1.0,193504.47,193504.47,4,3,4,11,Champions (핵심 VIP)
C1881680060,374,432,1.0,261124.16,261124.16,4,3,4,11,Champions (핵심 VIP)
C1882001556,397,409,3.0,50963.282973907015,16987.760991302337,4,4,3,11,Champions (핵심 VIP)
C1882164924,408,398,1.0,271481.79,271481.79,4,3,4,11,Champions (핵심 VIP)
C1882172302,426,380,1.0,192206.48,192206.48,4,3,4,11,Champions (핵심 VIP)
C1882246393,259,547,3.0,487878.3906608379,162626.1302202793,3,4,4,11,Champions (핵심 VIP)
C1882472803,476,330,1.0,404597.66,404597.66,4,3,4,11,Champions (핵심 VIP)
C1882699758,375,431,1.0,452893.61,452893.61,4,3,4,11,Champions (핵심 VIP)
C188285309,302,504,3.0,1082089.9177776005,360696.63925920014,3,4,4,11,Champions (핵심 VIP)
C188286373,476,330,5.0,158921.99005981503,31784.398011963007,4,4,3,11,Champions (핵심 VIP)
C1882916134,278,528,4.0,426840.1093569046,106710.02733922614,3,4,4,11,Champions (핵심 VIP)
C1883000402,398,408,1.0,1711916.88,1711916.88,4,3,4,11,Champions (핵심 VIP)
C1883176987,398,408,1.0,406342.14,406342.14,4,3,4,11,Champions (핵심 VIP)
C1883383985,378,428,1.0,278707.46,278707.46,4,3,4,11,Champions (핵심 VIP)
C188338672,397,409,1.0,493531.97,493531.97,4,3,4,11,Champions (핵심 VIP)
C1883470936,374,432,1.0,351513.02,351513.02,4,3,4,11,Champions (핵심 VIP)
C1883514875,396,410,1.0,322507.91,322507.91,4,3,4,11,Champions (핵심 VIP)
C1883623812,307,499,4.0,369466.5410966271,92366.63527415677,3,4,4,11,Champions (핵심 VIP)
C1883759696,498,308,5.0,44470.69762156742,8894.139524313485,4,4,3,11,Champions (핵심 VIP)
C188376064,349,457,1.0,1456299.72,1456299.72,4,3,4,11,Champions (핵심 VIP)
C1883986379,384,422,1.0,357393.4,357393.4,4,3,4,11,Champions (핵심 VIP)
C1884038231,522,284,1.0,330964.1,330964.1,4,3,4,11,Champions (핵심 VIP)
C1884098025,371,435,1.0,364529.07,364529.07,4,3,4,11,Champions (핵심 VIP)
C1884158642,673,133,1.0,264804.84,264804.84,4,3,4,11,Champions (핵심 VIP)
C1885190479,594,212,1.0,269658.67,269658.67,4,3,4,11,Champions (핵심 VIP)
C188537525,380,426,1.0,387644.88,387644.88,4,3,4,11,Champions (핵심 VIP)
C1885471475,350,456,1.0,1173707.47,1173707.47,4,3,4,11,Champions (핵심 VIP)
C1886479821,408,398,1.0,470371.29,470371.29,4,3,4,11,Champions (핵심 VIP)
C1886515316,687,119,1.0,205530.4,205530.4,4,3,4,11,Champions (핵심 VIP)
C1886694474,373,433,1.0,942529.24,942529.24,4,3,4,11,Champions (핵심 VIP)
C1887226747,347,459,5.0,2124865.3317184276,424973.0663436855,4,4,4,12,Champions (핵심 VIP)
C1887250073,592,214,1.0,243650.64,243650.64,4,3,4,11,Champions (핵심 VIP)
C1887489453,324,482,3.0,985135.5965374114,328378.53217913717,3,4,4,11,Champions (핵심 VIP)
C1887509186,395,411,5.0,76633.34382815205,15326.66876563041,4,4,3,11,Champions (핵심 VIP)
C1887765434,382,424,1.0,306346.34,306346.34,4,3,4,11,Champions (핵심 VIP)
C1887857691,258,548,3.0,1418203.7978190111,472734.5992730037,3,4,4,11,Champions (핵심 VIP)
C18881488,299,507,4.0,519647.52477275854,129911.88119318963,3,4,4,11,Champions (핵심 VIP)
C1888225854,400,406,1.0,1742129.99,1742129.99,4,3,4,11,Champions (핵심 VIP)
C188830896,396,410,1.0,400887.28,400887.28,4,3,4,11,Champions (핵심 VIP)
C188832162,329,477,4.0,1082842.3224301995,270710.58060754987,3,4,4,11,Champions (핵심 VIP)
C188849831,546,260,1.0,237377.69,237377.69,4,3,4,11,Champions (핵심 VIP)
C1888773493,403,403,1.0,743620.13,743620.13,4,3,4,11,Champions (핵심 VIP)
C1888919476,474,332,1.0,1069730.89,1069730.89,4,3,4,11,Champions (핵심 VIP)
C1888961466,588,218,1.0,474942.52,474942.52,4,3,4,11,Champions (핵심 VIP)
C1889033822,645,161,5.0,71603.39694792111,14320.679389584222,4,4,3,11,Champions (핵심 VIP)
C1889042934,404,402,1.0,235874.97,235874.97,4,3,4,11,Champions (핵심 VIP)
C1889139491,282,524,5.0,713569.4924226049,142713.898484521,3,4,4,11,Champions (핵심 VIP)
C1889318604,404,402,1.0,247763.89,247763.89,4,3,4,11,Champions (핵심 VIP)
C1889389863,381,425,1.0,297061.29,297061.29,4,3,4,11,Champions (핵심 VIP)
C1889547836,405,401,1.0,320931.6,320931.6,4,3,4,11,Champions (핵심 VIP)
C1889901787,359,447,1.0,10000000.0,10000000.0,4,3,4,11,Champions (핵심 VIP)
C1889924041,283,523,4.0,934067.2270704682,233516.80676761706,3,4,4,11,Champions (핵심 VIP)
C1889924725,370,436,1.0,229211.85,229211.85,4,3,4,11,Champions (핵심 VIP)
C1890038675,402,404,1.0,405336.58,405336.58,4,3,4,11,Champions (핵심 VIP)
C1890321370,373,433,1.0,419927.92,419927.92,4,3,4,11,Champions (핵심 VIP)
C1890328198,379,427,1.0,240159.07,240159.07,4,3,4,11,Champions (핵심 VIP)
C1890861386,400,406,3.0,7826280.466110805,2608760.1553702685,4,4,4,12,Champions (핵심 VIP)
C1891125386,347,459,1.0,233822.96,233822.96,4,3,4,11,Champions (핵심 VIP)
C1891332146,354,452,1.0,287634.76,287634.76,4,3,4,11,Champions (핵심 VIP)
C1891624473,403,403,1.0,840454.1,840454.1,4,3,4,11,Champions (핵심 VIP)
C189170493,347,459,1.0,337763.59,337763.59,4,3,4,11,Champions (핵심 VIP)
C1891818849,260,546,5.0,2264556.2104169596,452911.24208339193,3,4,4,11,Champions (핵심 VIP)
C1891842643,376,430,1.0,259897.28,259897.28,4,3,4,11,Champions (핵심 VIP)
C189204652,253,553,4.0,1131842.448463788,282960.612115947,3,4,4,11,Champions (핵심 VIP)
C1892249227,378,428,1.0,230516.02,230516.02,4,3,4,11,Champions (핵심 VIP)
C1892281529,350,456,1.0,351405.15,351405.15,4,3,4,11,Champions (핵심 VIP)
C1892401879,355,451,1.0,367505.17,367505.17,4,3,4,11,Champions (핵심 VIP)
C1893133599,694,112,1.0,265564.32,265564.32,4,3,4,11,Champions (핵심 VIP)
C1893180398,404,402,1.0,261794.73,261794.73,4,3,4,11,Champions (핵심 VIP)
C1893185957,685,121,5.0,3738119.5117235184,747623.9023447037,4,4,4,12,Champions (핵심 VIP)
C1893312167,640,166,1.0,218568.2,218568.2,4,3,4,11,Champions (핵심 VIP)
C1893459886,353,453,1.0,1740232.26,1740232.26,4,3,4,11,Champions (핵심 VIP)
C1893926321,348,458,1.0,272074.51,272074.51,4,3,4,11,Champions (핵심 VIP)
C1894181701,473,333,5.0,56868.903616463635,11373.780723292726,4,4,3,11,Champions (핵심 VIP)
C1894542385,282,524,4.0,839719.7475654156,209929.9368913539,3,4,4,11,Champions (핵심 VIP)
C1895280858,351,455,1.0,207225.16,207225.16,4,3,4,11,Champions (핵심 VIP)
C1895446417,347,459,1.0,411748.96,411748.96,4,3,4,11,Champions (핵심 VIP)
C1895821034,548,258,1.0,538904.58,538904.58,4,3,4,11,Champions (핵심 VIP)
C1896027190,253,553,3.0,665273.0954473022,221757.69848243406,3,4,4,11,Champions (핵심 VIP)
C1896202240,403,403,5.0,644883.5779118687,128976.71558237374,4,4,4,12,Champions (핵심 VIP)
C189643889,395,411,1.0,320951.23,320951.23,4,3,4,11,Champions (핵심 VIP)
C1896734321,394,412,1.0,275761.7,275761.7,4,3,4,11,Champions (핵심 VIP)
C1896765623,400,406,1.0,208266.42,208266.42,4,3,4,11,Champions (핵심 VIP)
C1896808758,355,451,1.0,223059.83,223059.83,4,3,4,11,Champions (핵심 VIP)
C1896849345,421,385,4.0,53195.01216419267,13298.753041048167,4,4,3,11,Champions (핵심 VIP)
C1896925737,347,459,1.0,1062442.09,1062442.09,4,3,4,11,Champions (핵심 VIP)
C18971359,544,262,1.0,564761.0,564761.0,4,3,4,11,Champions (핵심 VIP)
C1897347194,408,398,1.0,599364.88,599364.88,4,3,4,11,Champions (핵심 VIP)
C1897518769,355,451,1.0,214219.94,214219.94,4,3,4,11,Champions (핵심 VIP)
C1897821780,352,454,1.0,445339.8,445339.8,4,3,4,11,Champions (핵심 VIP)
C1898224110,346,460,3.0,1101080.7072807665,367026.90242692217,3,4,4,11,Champions (핵심 VIP)
C1898413293,587,219,1.0,372625.88,372625.88,4,3,4,11,Champions (핵심 VIP)
C1899294342,425,381,4.0,892588.0701792649,223147.01754481622,4,4,4,12,Champions (핵심 VIP)
C1899581683,374,432,1.0,488706.85,488706.85,4,3,4,11,Champions (핵심 VIP)
C1899651307,299,507,5.0,482860.5008100806,96572.10016201613,3,4,4,11,Champions (핵심 VIP)
C1900029863,401,405,1.0,274314.84,274314.84,4,3,4,11,Champions (핵심 VIP)
C1900381215,475,331,4.0,21467936.443392914,5366984.110848228,4,4,4,12,Champions (핵심 VIP)
C1900622544,379,427,1.0,296917.87,296917.87,4,3,4,11,Champions (핵심 VIP)
C1901280937,350,456,1.0,327683.11,327683.11,4,3,4,11,Champions (핵심 VIP)
C1901455242,380,426,1.0,214329.32,214329.32,4,3,4,11,Champions (핵심 VIP)
C1901537204,283,523,3.0,205626.3319137493,68542.11063791644,3,4,4,11,Champions (핵심 VIP)
C1901573302,379,427,1.0,227328.53,227328.53,4,3,4,11,Champions (핵심 VIP)
C190164635,469,337,1.0,192560.18,192560.18,4,3,4,11,Champions (핵심 VIP)
C1901650777,396,410,1.0,195813.83,195813.83,4,3,4,11,Champions (핵심 VIP)
C1901734880,377,429,1.0,314475.36,314475.36,4,3,4,11,Champions (핵심 VIP)
C1902037197,375,431,1.0,660205.32,660205.32,4,3,4,11,Champions (핵심 VIP)
C1902042665,594,212,3.0,1357777.857660478,452592.6192201593,4,4,4,12,Champions (핵심 VIP)
C1902189487,493,313,5.0,195564.22622967526,39112.84524593505,4,4,4,12,Champions (핵심 VIP)
C1902531001,355,451,1.0,390206.16,390206.16,4,3,4,11,Champions (핵심 VIP)
C1902701032,396,410,1.0,213995.11,213995.11,4,3,4,11,Champions (핵심 VIP)
C1902966083,475,331,4.0,8172717.107293338,2043179.2768233344,4,4,4,12,Champions (핵심 VIP)
C1902981991,355,451,1.0,250347.02,250347.02,4,3,4,11,Champions (핵심 VIP)
C1903945135,402,404,1.0,552836.24,552836.24,4,3,4,11,Champions (핵심 VIP)
C190444285,379,427,1.0,196823.96,196823.96,4,3,4,11,Champions (핵심 VIP)
C190482956,349,457,3.0,71690.76286942326,23896.92095647442,4,4,3,11,Champions (핵심 VIP)
C1906334515,661,145,1.0,453764.85,453764.85,4,3,4,11,Champions (핵심 VIP)
C190637428,394,412,4.0,49275.40013031754,12318.850032579385,4,4,3,11,Champions (핵심 VIP)
C1906486656,335,471,4.0,542954.7189051129,135738.67972627823,3,4,4,11,Champions (핵심 VIP)
C1906531911,400,406,1.0,294647.99,294647.99,4,3,4,11,Champions (핵심 VIP)
C1906568797,282,524,3.0,294714.746377432,98238.24879247734,3,4,4,11,Champions (핵심 VIP)
C1906853103,274,532,4.0,587772.553289738,146943.1383224345,3,4,4,11,Champions (핵심 VIP)
C1906858558,400,406,1.0,350400.97,350400.97,4,3,4,11,Champions (핵심 VIP)
C1907183859,402,404,1.0,240985.45,240985.45,4,3,4,11,Champions (핵심 VIP)
C1907270799,595,211,1.0,281327.97,281327.97,4,3,4,11,Champions (핵심 VIP)
C1907344448,490,316,5.0,119486.74223427325,23897.34844685465,4,4,3,11,Champions (핵심 VIP)
C1907522847,324,482,4.0,233683.9109196584,58420.9777299146,3,4,4,11,Champions (핵심 VIP)
C1907825507,465,341,5.0,313617.70846484,62723.54169296801,4,4,4,12,Champions (핵심 VIP)
C1908135932,305,501,5.0,1600826.2669695532,320165.25339391065,3,4,4,11,Champions (핵심 VIP)
C1908309209,370,436,1.0,244796.89,244796.89,4,3,4,11,Champions (핵심 VIP)
C1908347399,398,408,1.0,196630.28,196630.28,4,3,4,11,Champions (핵심 VIP)
C1908842766,405,401,4.0,453990.42205566453,113497.60551391613,4,4,4,12,Champions (핵심 VIP)
C1908982803,684,122,1.0,212969.66,212969.66,4,3,4,11,Champions (핵심 VIP)
C1908989414,397,409,1.0,221983.89,221983.89,4,3,4,11,Champions (핵심 VIP)
C1909707806,350,456,5.0,693456.378585105,138691.275717021,4,4,4,12,Champions (핵심 VIP)
C1909755090,380,426,1.0,214238.68,214238.68,4,3,4,11,Champions (핵심 VIP)
C1909853864,330,476,3.0,290655.3175304539,96885.10584348463,3,4,4,11,Champions (핵심 VIP)
C1909886832,376,430,1.0,3236308.58,3236308.58,4,3,4,11,Champions (핵심 VIP)
C1909923488,396,410,1.0,923823.73,923823.73,4,3,4,11,Champions (핵심 VIP)
C1910011121,378,428,1.0,367484.18,367484.18,4,3,4,11,Champions (핵심 VIP)
C1910066349,378,428,1.0,286882.25,286882.25,4,3,4,11,Champions (핵심 VIP)
C1910178693,356,450,1.0,297446.61,297446.61,4,3,4,11,Champions (핵심 VIP)
C1910486695,400,406,1.0,248910.5,248910.5,4,3,4,11,Champions (핵심 VIP)
C1910665976,394,412,1.0,214045.61,214045.61,4,3,4,11,Champions (핵심 VIP)
C1910710094,393,413,5.0,278274.7302745685,55654.9460549137,4,4,4,12,Champions (핵심 VIP)
C1910846752,355,451,1.0,215850.69,215850.69,4,3,4,11,Champions (핵심 VIP)
C1910921674,404,402,1.0,342830.58,342830.58,4,3,4,11,Champions (핵심 VIP)
C1911004287,399,407,5.0,832668.2496290233,166533.64992580464,4,4,4,12,Champions (핵심 VIP)
C1911052334,348,458,1.0,228241.05,228241.05,4,3,4,11,Champions (핵심 VIP)
C1911639524,596,210,1.0,584631.3,584631.3,4,3,4,11,Champions (핵심 VIP)
C1911897096,428,378,4.0,491444.0823652183,122861.02059130458,4,4,4,12,Champions (핵심 VIP)
C1912224533,698,108,1.0,242696.37,242696.37,4,3,4,11,Champions (핵심 VIP)
C1912256889,356,450,1.0,1069995.89,1069995.89,4,3,4,11,Champions (핵심 VIP)
C1912335021,397,409,1.0,320166.73,320166.73,4,3,4,11,Champions (핵심 VIP)
C1912398037,686,120,1.0,215482.11,215482.11,4,3,4,11,Champions (핵심 VIP)
C1913138745,500,306,1.0,248006.27,248006.27,4,3,4,11,Champions (핵심 VIP)
C1913269880,404,402,1.0,1786997.66,1786997.66,4,3,4,11,Champions (핵심 VIP)
C1913346275,399,407,5.0,201795.03644705043,40359.00728941009,4,4,4,12,Champions (핵심 VIP)
C1913521348,522,284,1.0,412118.4,412118.4,4,3,4,11,Champions (핵심 VIP)
C1913664014,687,119,1.0,270721.05,270721.05,4,3,4,11,Champions (핵심 VIP)
C1913733364,395,411,1.0,1023035.85,1023035.85,4,3,4,11,Champions (핵심 VIP)
C1913912669,588,218,1.0,320748.75,320748.75,4,3,4,11,Champions (핵심 VIP)
C191393871,402,404,1.0,296859.98,296859.98,4,3,4,11,Champions (핵심 VIP)
C1914935861,545,261,1.0,332520.41,332520.41,4,3,4,11,Champions (핵심 VIP)
C1915737864,503,303,1.0,869916.25,869916.25,4,3,4,11,Champions (핵심 VIP)
C1916068173,354,452,1.0,254155.99,254155.99,4,3,4,11,Champions (핵심 VIP)
C1916087827,637,169,3.0,313795.9192654609,104598.63975515364,4,4,4,12,Champions (핵심 VIP)
C1916291864,370,436,1.0,386363.16,386363.16,4,3,4,11,Champions (핵심 VIP)
C1916308889,563,243,1.0,244765.3,244765.3,4,3,4,11,Champions (핵심 VIP)
C1916469584,253,553,4.0,1560559.1408878271,390139.7852219568,3,4,4,11,Champions (핵심 VIP)
C1916496762,396,410,1.0,386669.45,386669.45,4,3,4,11,Champions (핵심 VIP)
C1917025038,379,427,1.0,202978.08,202978.08,4,3,4,11,Champions (핵심 VIP)
C1917303683,400,406,1.0,201233.13,201233.13,4,3,4,11,Champions (핵심 VIP)
C1917345517,563,243,1.0,2416573.13,2416573.13,4,3,4,11,Champions (핵심 VIP)
C1917365983,354,452,1.0,197527.04,197527.04,4,3,4,11,Champions (핵심 VIP)
C1917392184,347,459,1.0,258919.11,258919.11,4,3,4,11,Champions (핵심 VIP)
C1917696034,403,403,1.0,473419.32,473419.32,4,3,4,11,Champions (핵심 VIP)
C1917904170,403,403,1.0,217835.9,217835.9,4,3,4,11,Champions (핵심 VIP)
C1917996278,401,405,1.0,393580.37,393580.37,4,3,4,11,Champions (핵심 VIP)
C1918420046,398,408,4.0,435895.9609469097,108973.99023672742,4,4,4,12,Champions (핵심 VIP)
C1918425094,405,401,5.0,119308.74768731464,23861.74953746293,4,4,3,11,Champions (핵심 VIP)
C1918666752,538,268,1.0,234628.09,234628.09,4,3,4,11,Champions (핵심 VIP)
C1918802060,380,426,5.0,871585.4929438721,174317.09858877442,4,4,4,12,Champions (핵심 VIP)
C1919016215,401,405,4.0,945792.5322519937,236448.13306299841,4,4,4,12,Champions (핵심 VIP)
C1919164259,352,454,1.0,577984.22,577984.22,4,3,4,11,Champions (핵심 VIP)
C191934459,347,459,1.0,1623926.59,1623926.59,4,3,4,11,Champions (핵심 VIP)
C1919375837,307,499,5.0,660747.3895931813,132149.47791863626,3,4,4,11,Champions (핵심 VIP)
C1919748607,687,119,1.0,1218645.5,1218645.5,4,3,4,11,Champions (핵심 VIP)
