nameOrig,Recency,Frequency,MonetarySum,MonetaryAvg
C1505677516,550,1.0,226642.84,226642.84
C1505748847,648,1.0,194926.46,194926.46
C1505756280,628,1.0,3557.95,3557.95
C1505776724,525,1.0,219230.82,219230.82
C1505785256,428,1.0,4241.7,4241.7
C1505807612,477,1.0,585729.83,585729.83
C1505820087,620,1.0,265703.51,265703.51
C150582135,436,1.0,57937.39,57937.39
C1505825407,600,1.0,885942.97,885942.97
C1505838516,218,1.0,46609.22,46609.22
C1505868223,470,1.0,20219.66,20219.66
C1505902298,669,1.0,52601.18,52601.18
C150591711,676,1.0,563036.49,563036.49
C1505943416,545,1.0,7595.33,7595.33
C1505948269,474,1.0,2078.75,2078.75
C1505991130,413,1.0,222159.05,222159.05
C1505991483,797,0.0,0.0,0.0
C1506016811,476,1.0,522068.42,522068.42
C1506017096,575,1.0,1315090.74,1315090.74
C1506119352,797,0.0,0.0,0.0
C1506126703,574,1.0,18793.57,18793.57
C1506127152,527,1.0,160008.19,160008.19
C1506137258,644,1.0,7333.45,7333.45
C1506149132,674,1.0,4770.37,4770.37
C1506178179,666,1.0,167703.74,167703.74
C1506191931,460,1.0,202187.37,202187.37
C1506214463,794,0.0,0.0,0.0
C1506223292,454,1.0,165066.62,165066.62
C1506257845,557,1.0,134403.89,134403.89
C1506263858,550,1.0,26875.81,26875.81
C150632370,435,1.0,54610.72,54610.72
C1506325597,460,1.0,10391.14,10391.14
C1506352650,789,0.0,0.0,0.0
C150635439,574,1.0,29011.83,29011.83
C1506377327,792,0.0,0.0,0.0
C150641130,452,1.0,7512.27,7512.27
C1506419542,762,0.0,0.0,0.0
C1506422148,701,2.0,25999.884734194755,12999.942367097377
C1506460141,482,1.0,96646.56,96646.56
C1506486043,481,1.0,89074.34,89074.34
C1506501121,335,4.0,4066.945431573099,1016.7363578932748
C1506525880,594,1.0,254444.6,254444.6
C1506528350,795,0.0,0.0,0.0
C15065492,480,1.0,361279.97,361279.97
C1506550101,572,1.0,192410.08,192410.08
C1506555561,601,1.0,459039.76,459039.76
C1506558855,526,1.0,109597.06,109597.06
C1506562082,354,3.0,15953.144685093623,5317.714895031208
C1506571005,432,1.0,10720.03,10720.03
C1506588072,425,1.0,225963.2,225963.2
C1506600392,676,1.0,120611.83,120611.83
C1506628164,524,1.0,54241.3,54241.3
C1506661567,787,0.0,0.0,0.0
C1506663425,576,5.0,187975.6245182285,37595.1249036457
C1506716916,646,1.0,16347.53,16347.53
C1506718001,791,0.0,0.0,0.0
C1506746604,570,1.0,217437.0,217437.0
C1506772375,643,1.0,66550.75,66550.75
C1506786955,648,1.0,173057.59,173057.59
C1506789801,674,1.0,328745.87,328745.87
C1506792769,673,1.0,194291.13,194291.13
C1506812028,770,0.0,0.0,0.0
C1506831162,763,0.0,0.0,0.0
C1506877270,473,1.0,173630.64,173630.64
C1506878196,622,1.0,393999.98,393999.98
C1506882151,500,1.0,16935.92,16935.92
C1506900003,669,1.0,41228.52,41228.52
C1506938416,446,1.0,244004.48,244004.48
C1506945312,787,0.0,0.0,0.0
C1506945503,768,0.0,0.0,0.0
C1506954935,761,0.0,0.0,0.0
C1507005727,501,1.0,313733.83,313733.83
C15070140,767,0.0,0.0,0.0
C1507025782,602,1.0,55789.95,55789.95
C1507095951,622,1.0,9694.6,9694.6
C1507164236,648,1.0,93623.62,93623.62
C1507169282,526,1.0,4135.71,4135.71
C1507267355,787,0.0,0.0,0.0
C1507287313,411,1.0,4452.32,4452.32
C1507357230,600,1.0,2305.46,2305.46
C1507362587,627,1.0,217880.09,217880.09
C1507396145,516,1.0,2690.03,2690.03
C1507418651,501,1.0,298008.98,298008.98
C1507432443,773,0.0,0.0,0.0
C1507436572,531,1.0,77776.24,77776.24
C1507485535,763,0.0,0.0,0.0
C1507493225,789,0.0,0.0,0.0
C1507495365,789,0.0,0.0,0.0
C1507531302,579,1.0,345465.44,345465.44
C1507583821,575,1.0,568553.38,568553.38
C1507630678,433,1.0,196701.5,196701.5
C1507656117,544,1.0,243888.91,243888.91
C150767573,792,0.0,0.0,0.0
C150768022,522,1.0,1444.23,1444.23
C1507709462,457,1.0,155148.27,155148.27
C1507711828,460,1.0,15918.33,15918.33
C1507717823,531,1.0,16545.36,16545.36
C1507728094,760,0.0,0.0,0.0
C1507747500,111,1.0,8993.89,8993.89
C1507755772,480,1.0,19977.2,19977.2
C1507773321,551,1.0,92626.65,92626.65
C1507829708,447,1.0,162237.73,162237.73
C150784618,552,1.0,3399.47,3399.47
C1507848494,506,1.0,16226297.58,16226297.58
C15078988,508,1.0,193473.11,193473.11
C1507927784,669,1.0,172801.19,172801.19
C1507928405,603,1.0,15579.57,15579.57
C150792969,572,1.0,28304.08,28304.08
C1507947836,554,1.0,165410.58,165410.58
C1507980467,789,0.0,0.0,0.0
C1507997292,531,1.0,220233.33,220233.33
C1508002206,456,1.0,162917.29,162917.29
C1508009093,626,1.0,251728.71,251728.71
C1508027156,790,0.0,0.0,0.0
C1508032878,449,1.0,110413.98,110413.98
C1508045276,241,1.0,27531.22,27531.22
C1508079515,579,1.0,53.66,53.66
C1508091880,459,1.0,136723.44,136723.44
C1508092609,432,1.0,288039.59,288039.59
C1508097461,522,1.0,12641.59,12641.59
C1508120612,523,1.0,45556.69,45556.69
C15081462,677,1.0,924.18,924.18
C1508161708,548,1.0,8529.46,8529.46
C1508185715,426,4.0,1397.4087347484447,349.35218368711116
C1508191196,670,1.0,88492.77,88492.77
C1508197785,789,0.0,0.0,0.0
C1508236891,667,1.0,9010.0,9010.0
C1508238343,773,0.0,0.0,0.0
C1508256239,796,0.0,0.0,0.0
C1508265050,499,1.0,822290.37,822290.37
C1508288731,618,1.0,498520.44,498520.44
C1508290927,565,1.0,10180.25,10180.25
C1508312356,375,1.0,239279.97,239279.97
C1508316318,460,1.0,9529.39,9529.39
C1508379658,795,0.0,0.0,0.0
C1508384361,642,1.0,153245.37,153245.37
C1508385795,575,1.0,198120.78,198120.78
C150838919,720,1.0,34516.965279192234,34516.965279192234
C1508416759,790,0.0,0.0,0.0
C1508417012,675,1.0,3376.47,3376.47
C1508419719,770,0.0,0.0,0.0
C1508444459,330,5.0,62332.50247149019,12466.500494298038
C1508445721,500,1.0,209972.73,209972.73
C1508448076,644,1.0,10030.92,10030.92
C1508455631,570,1.0,92208.89,92208.89
C1508475408,504,1.0,139345.05,139345.05
C150848830,649,1.0,18831.91,18831.91
C1508501266,671,1.0,8527.19,8527.19
C1508502753,762,0.0,0.0,0.0
C1508508911,147,1.0,22143.3,22143.3
C1508524736,476,1.0,122719.62,122719.62
C1508536871,785,0.0,0.0,0.0
C1508561648,676,1.0,2331485.05,2331485.05
C1508568599,624,1.0,3855.2,3855.2
C1508585136,791,0.0,0.0,0.0
C1508592981,597,1.0,312587.94,312587.94
C1508603086,459,1.0,227704.81,227704.81
C1508622127,482,1.0,81056.51,81056.51
C1508628502,628,1.0,161735.76,161735.76
C1508682091,500,1.0,30792.31,30792.31
C1508688007,522,1.0,74169.86,74169.86
C1508702263,292,1.0,15271.15,15271.15
C1508703113,580,1.0,454507.54,454507.54
C150871810,403,1.0,24146.68,24146.68
C1508724177,404,1.0,216317.69,216317.69
C1508726390,571,1.0,44785.58,44785.58
C1508738859,550,1.0,34197.62,34197.62
C150874877,454,1.0,2250.88,2250.88
C1508760698,363,3.0,3410343.307581843,1136781.102527281
C1508780922,644,1.0,85323.91,85323.91
C1508783056,792,0.0,0.0,0.0
C1508796899,789,0.0,0.0,0.0
C1508813780,765,0.0,0.0,0.0
C1508822843,452,1.0,77197.96,77197.96
C150884032,472,1.0,6435.33,6435.33
C1508845959,432,1.0,267891.93,267891.93
C1508850135,789,0.0,0.0,0.0
C1508853760,292,1.0,95075.16,95075.16
C1508862879,628,1.0,9783.04,9783.04
C1508872853,670,1.0,18900.31,18900.31
C1508952303,551,1.0,40074.43,40074.43
C1508975518,787,0.0,0.0,0.0
C150900860,447,1.0,77606.57,77606.57
C1509031495,761,0.0,0.0,0.0
C1509042742,642,1.0,248326.19,248326.19
C150904821,284,1.0,256601.89,256601.89
C1509049711,618,1.0,393739.77,393739.77
C1509064087,674,1.0,29847.08,29847.08
C1509084952,505,1.0,139336.88,139336.88
C1509150493,451,1.0,440299.31,440299.31
C1509151284,604,1.0,202526.65,202526.65
C1509207101,762,0.0,0.0,0.0
C1509231381,653,1.0,402377.32,402377.32
C1509248113,652,1.0,183981.22,183981.22
C1509262091,557,4.0,304468.32576629677,76117.08144157419
C1509272358,646,1.0,8914.79,8914.79
C1509334299,501,1.0,235162.86,235162.86
C1509362822,772,0.0,0.0,0.0
C1509368768,789,0.0,0.0,0.0
C1509383069,621,1.0,26213.34,26213.34
C1509385512,627,1.0,81777.66,81777.66
C1509415646,763,0.0,0.0,0.0
C1509427557,766,0.0,0.0,0.0
C1509445875,449,1.0,41117.4,41117.4
C1509462234,509,1.0,12540.61,12540.61
C1509464166,478,1.0,9106.42,9106.42
C1509469478,594,1.0,128110.76,128110.76
C1509477214,508,1.0,274698.34,274698.34
C1509540620,577,1.0,89589.57,89589.57
C1509578028,545,1.0,6626.31,6626.31
C1509605882,620,1.0,259697.4,259697.4
C150960668,428,1.0,5777.02,5777.02
C1509617153,593,1.0,166025.5,166025.5
C1509637880,577,1.0,387796.57,387796.57
C150963917,529,1.0,83.42,83.42
C1509649400,676,1.0,518685.17,518685.17
C1509687420,479,1.0,518792.97,518792.97
C1509700345,604,1.0,94133.96,94133.96
C1509703377,769,0.0,0.0,0.0
C1509709625,262,1.0,397336.83,397336.83
C1509714580,454,1.0,11320.64,11320.64
C1509719125,458,1.0,10110.64,10110.64
C1509727929,508,1.0,57670.93,57670.93
C1509740987,787,0.0,0.0,0.0
C1509741429,474,1.0,37943.96,37943.96
C150975842,794,0.0,0.0,0.0
C1509780733,601,1.0,86441.31,86441.31
C1509788917,527,1.0,13.35,13.35
C1509809042,765,0.0,0.0,0.0
C1509815723,387,3.0,48632.854781543676,16210.951593847893
C1509846857,675,1.0,5873.47,5873.47
C1509859147,793,0.0,0.0,0.0
C1509875768,570,1.0,168956.2,168956.2
C1509877920,548,1.0,203714.11,203714.11
C1509897106,549,3.0,1842607.6951272073,614202.5650424025
C1509907949,403,1.0,572087.57,572087.57
C150995220,521,5.0,42236.062132066334,8447.212426413267
C1509966198,402,4.0,487738.268712964,121934.567178241
C1510000956,621,1.0,47718.73,47718.73
C1510006465,667,1.0,86197.06,86197.06
C1510020839,508,1.0,181420.26,181420.26
C1510024406,259,1.0,154144.07,154144.07
C1510039044,649,1.0,247408.85,247408.85
C1510055583,667,1.0,15073.16,15073.16
C1510057129,499,1.0,5902.19,5902.19
C1510073143,499,1.0,7709.34,7709.34
C1510112048,480,1.0,546742.25,546742.25
C1510138153,573,1.0,180565.89,180565.89
C1510180889,624,1.0,376190.91,376190.91
C1510210070,507,1.0,215414.64,215414.64
C1510216354,498,1.0,2106.95,2106.95
C151022474,451,1.0,481413.86,481413.86
C1510234375,262,1.0,101337.06,101337.06
C1510246044,503,1.0,49762.39,49762.39
C1510248752,786,0.0,0.0,0.0
C1510309109,552,1.0,22754.8,22754.8
C1510312584,599,1.0,14291.23,14291.23
C1510314677,286,1.0,278290.38,278290.38
C1510324991,677,1.0,1479.23,1479.23
C1510346028,426,1.0,84383.14,84383.14
C1510357987,410,3.0,45297.470593741906,15099.156864580635
C1510368404,616,1.0,294076.44,294076.44
C1510371488,504,1.0,38485.82,38485.82
C1510379073,600,1.0,132047.21,132047.21
C1510398720,768,0.0,0.0,0.0
C1510414670,542,1.0,3428.22,3428.22
C151045864,570,1.0,62555.31,62555.31
C1510493331,406,1.0,194990.11,194990.11
C15105103,786,0.0,0.0,0.0
C1510527551,475,1.0,1786.88,1786.88
C1510528602,496,1.0,2734.54,2734.54
C1510533849,528,1.0,134432.12,134432.12
C1510548852,625,3.0,564148.4412546463,188049.48041821542
C1510561687,614,1.0,5023.49,5023.49
C1510603451,764,0.0,0.0,0.0
C1510668506,427,1.0,195235.88,195235.88
C1510726169,675,1.0,739877.98,739877.98
C1510743523,579,1.0,3728.77,3728.77
C1510749425,793,0.0,0.0,0.0
C1510768467,579,1.0,205744.22,205744.22
C1510802656,411,1.0,175826.93,175826.93
C1510853418,187,1.0,221317.76,221317.76
C1510862315,457,1.0,6619.56,6619.56
C1510879369,474,3.0,23157.53429839037,7719.178099463456
C1510914644,531,1.0,28062.86,28062.86
C1510917782,628,3.0,431211.76848853106,143737.2561628437
C1510919709,619,1.0,61651.99,61651.99
C151095620,546,1.0,60157.8,60157.8
C1510956515,556,1.0,378572.58,378572.58
C151100511,648,1.0,2585.65,2585.65
C1511025446,799,0.0,0.0,0.0
C1511040604,643,1.0,134610.73,134610.73
C1511057316,642,1.0,135001.25,135001.25
C151108032,571,1.0,13968.74,13968.74
C1511133907,432,1.0,100225.71,100225.71
C1511142617,428,1.0,194296.31,194296.31
C1511173922,620,1.0,209107.64,209107.64
C1511183381,475,1.0,154226.3,154226.3
C1511293817,770,0.0,0.0,0.0
C1511309117,762,0.0,0.0,0.0
C1511323606,434,1.0,43346.23,43346.23
C1511341289,580,1.0,134579.23,134579.23
C1511353335,495,1.0,8555.63,8555.63
C1511381675,629,1.0,393675.49,393675.49
C1511393867,456,1.0,81105.0,81105.0
C1511410414,501,1.0,275458.27,275458.27
C1511414551,596,1.0,5582.7,5582.7
C1511458524,579,1.0,183898.2,183898.2
C1511486446,770,0.0,0.0,0.0
C1511496935,651,1.0,106129.23,106129.23
C1511507312,621,1.0,213549.59,213549.59
C1511523606,427,1.0,185277.44,185277.44
C1511528227,790,0.0,0.0,0.0
C1511530787,675,1.0,329232.69,329232.69
C151153771,628,1.0,183079.92,183079.92
C1511551923,773,0.0,0.0,0.0
C1511551929,618,1.0,209846.44,209846.44
C1511575206,791,0.0,0.0,0.0
C1511584017,239,1.0,120114.43,120114.43
C1511588370,675,1.0,43715.73,43715.73
C1511589668,595,1.0,108204.36,108204.36
C1511613500,526,1.0,1072.47,1072.47
C151171534,597,1.0,8595.73,8595.73
C1511725909,413,1.0,10003.42,10003.42
C1511726806,715,2.0,19551.85366665769,9775.926833328846
C1511740006,763,0.0,0.0,0.0
C1511747048,405,1.0,331975.29,331975.29
C1511780349,766,0.0,0.0,0.0
C1511804176,597,1.0,251238.31,251238.31
C1511831459,482,1.0,47629.17,47629.17
C1511836298,572,1.0,187751.98,187751.98
C1511837538,434,1.0,327728.4,327728.4
C1511845632,794,0.0,0.0,0.0
C1511867065,210,1.0,100258.58,100258.58
C151188621,570,1.0,314376.45,314376.45
C1511895596,506,1.0,233823.62,233823.62
C1511896794,453,1.0,4627.59,4627.59
C1511922844,497,1.0,97509.94,97509.94
C1511953587,402,1.0,68631.02,68631.02
C1511969088,408,1.0,195952.77,195952.77
C1511997112,767,0.0,0.0,0.0
C1512005055,475,1.0,531652.33,531652.33
C1512015703,407,1.0,373959.09,373959.09
C1512023538,593,1.0,298498.85,298498.85
C1512043412,767,0.0,0.0,0.0
C1512046492,593,1.0,24504.12,24504.12
C1512050598,785,0.0,0.0,0.0
C1512052078,788,0.0,0.0,0.0
C1512056420,773,0.0,0.0,0.0
C1512067893,524,1.0,52419.32,52419.32
C1512092623,502,1.0,25613.92,25613.92
C1512113180,646,1.0,425733.24,425733.24
C1512116647,643,1.0,229063.22,229063.22
C1512116835,522,1.0,169246.52,169246.52
C1512122829,553,1.0,328416.53,328416.53
C1512160918,626,1.0,168550.65,168550.65
C151220157,521,1.0,8241.4,8241.4
C1512251008,650,1.0,97193.87,97193.87
C1512251628,476,1.0,356107.81,356107.81
C1512251841,643,1.0,3770.11,3770.11
C1512271797,551,1.0,163541.69,163541.69
C1512280196,651,1.0,67321.53,67321.53
C1512295292,523,1.0,4262.04,4262.04
C1512336594,749,0.0,0.0,0.0
C1512353236,497,1.0,55082.94,55082.94
C1512379980,436,1.0,215594.12,215594.12
C1512380028,451,1.0,21385.85,21385.85
C1512397312,664,1.0,109381.68,109381.68
C1512397426,793,0.0,0.0,0.0
C1512401344,579,1.0,10663.44,10663.44
C1512417271,502,1.0,3597.89,3597.89
C1512417786,673,1.0,12962.26,12962.26
C1512436690,795,0.0,0.0,0.0
C1512461164,475,1.0,223767.41,223767.41
C1512463994,793,0.0,0.0,0.0
C1512465257,597,1.0,606.42,606.42
C151246786,666,1.0,211473.7,211473.7
C151250927,672,1.0,230616.13,230616.13
C1512513149,427,1.0,6660.56,6660.56
C1512519529,452,1.0,71511.89,71511.89
C1512539326,444,1.0,276637.34,276637.34
C1512544145,508,1.0,4880845.38,4880845.38
C1512551278,531,1.0,1745.53,1745.53
C151256348,617,1.0,3289.2,3289.2
C1512567328,667,1.0,26362.49,26362.49
C1512574187,797,0.0,0.0,0.0
C1512603009,524,1.0,64391.17,64391.17
C1512612411,571,1.0,6133.94,6133.94
C1512626984,531,1.0,130984.42,130984.42
C1512641484,766,0.0,0.0,0.0
C1512643354,552,4.0,43050.00841112369,10762.502102780922
C1512649024,594,1.0,217307.75,217307.75
C1512671039,547,1.0,15834.43,15834.43
C1512675672,480,1.0,26565.95,26565.95
C1512711427,765,0.0,0.0,0.0
C1512715938,410,1.0,56065.78,56065.78
C1512746826,408,1.0,35552.92,35552.92
C1512765205,770,0.0,0.0,0.0
C1512784477,456,1.0,54802.15,54802.15
C1512789396,666,1.0,1252.76,1252.76
C1512792837,478,1.0,172168.1,172168.1
C1512822226,790,0.0,0.0,0.0
C1512827430,597,1.0,300672.66,300672.66
C1512834203,597,1.0,7898.93,7898.93
C1512842896,477,1.0,48480.74,48480.74
C1512845829,669,1.0,122383.54,122383.54
C1512851566,261,1.0,355144.15,355144.15
C1512876238,650,1.0,11570.57,11570.57
C1512899723,672,1.0,30082.49,30082.49
C151291324,668,1.0,7891.95,7891.95
C151291979,677,1.0,348952.91,348952.91
C1512996909,481,1.0,10625.23,10625.23
C151300668,457,1.0,170158.98,170158.98
C1513016330,599,1.0,269458.07,269458.07
C1513091044,624,1.0,35751.97,35751.97
C1513126000,791,0.0,0.0,0.0
C1513133472,570,1.0,542976.4,542976.4
C151320881,573,1.0,360236.95,360236.95
C1513239573,768,0.0,0.0,0.0
C1513260804,452,1.0,10435.35,10435.35
C1513281460,452,1.0,1750.36,1750.36
C1513303145,646,1.0,407082.87,407082.87
C1513315091,426,1.0,64162.99,64162.99
C1513365020,648,1.0,266314.42,266314.42
C1513406905,426,1.0,236406.3,236406.3
C15134203,646,1.0,15352.38,15352.38
C1513430929,427,1.0,119623.82,119623.82
C1513432136,602,1.0,4885.35,4885.35
C1513456918,460,1.0,163171.17,163171.17
C1513502910,795,0.0,0.0,0.0
C1513511526,604,1.0,2890.37,2890.37
C1513525666,436,1.0,310996.66,310996.66
C1513541298,653,1.0,28970.08,28970.08
C1513573084,604,1.0,49528.21,49528.21
C1513588808,547,1.0,4029.58,4029.58
C1513609475,281,1.0,340343.08,340343.08
C151361274,528,1.0,7750.18,7750.18
C1513628396,626,1.0,42845.5,42845.5
C1513655616,674,1.0,256575.03,256575.03
C151366199,499,1.0,287104.09,287104.09
C1513663021,786,0.0,0.0,0.0
C1513675582,455,1.0,31684.98,31684.98
C1513683244,437,1.0,6331.28,6331.28
C1513726914,482,1.0,13370.7,13370.7
C151372965,625,1.0,3954.99,3954.99
C1513740218,549,1.0,19591.5,19591.5
C1513741623,459,1.0,1646.83,1646.83
C1513742400,665,1.0,159272.37,159272.37
C1513745617,621,1.0,110666.84,110666.84
C1513776211,434,1.0,7851.54,7851.54
C1513789116,643,1.0,181940.68,181940.68
C1513800346,480,1.0,312330.66,312330.66
C1513802525,580,1.0,255415.2,255415.2
C1513810001,622,1.0,10948.54,10948.54
C1513814131,432,3.0,36620.884330826884,12206.961443608961
C1513851794,577,1.0,27215.0,27215.0
C1513869432,759,0.0,0.0,0.0
C1513892728,527,1.0,134542.24,134542.24
C1513894904,579,1.0,184090.59,184090.59
C151390547,625,1.0,1108341.42,1108341.42
C1513989757,524,1.0,247476.15,247476.15
C1514005899,572,1.0,277430.07,277430.07
C1514019793,627,1.0,366624.91,366624.91
C1514021165,620,1.0,115357.79,115357.79
C1514027497,671,1.0,29721.62,29721.62
C1514040612,355,1.0,105060.2,105060.2
C1514050195,766,0.0,0.0,0.0
C1514076191,241,1.0,11349.2,11349.2
C1514085081,422,1.0,10796.42,10796.42
C1514089182,551,1.0,11359.03,11359.03
C1514113453,594,1.0,5595.45,5595.45
C1514136471,426,1.0,4742.1,4742.1
C1514144263,448,1.0,22984.91,22984.91
C151416837,451,1.0,7092.88,7092.88
C151419147,475,1.0,214316.84,214316.84
C151420826,791,0.0,0.0,0.0
C1514213245,621,1.0,1244.41,1244.41
C1514247135,672,1.0,21454.97,21454.97
C1514303658,603,1.0,173938.77,173938.77
C1514327758,557,1.0,296395.76,296395.76
C1514336824,649,1.0,46172.3,46172.3
C1514338319,449,1.0,497959.39,497959.39
C1514363851,675,1.0,4314.09,4314.09
C1514373782,555,1.0,43068.92,43068.92
C1514385879,624,1.0,19433.41,19433.41
C151440875,625,1.0,20579.72,20579.72
C1514420564,264,1.0,20450.59,20450.59
C1514431580,789,0.0,0.0,0.0
C1514506551,676,1.0,14242.11,14242.11
C1514522216,580,1.0,777298.91,777298.91
C1514601363,136,1.0,86322.88,86322.88
C1514613364,476,1.0,212871.06,212871.06
C1514620358,601,1.0,923060.82,923060.82
C1514621539,579,1.0,17222.32,17222.32
C1514628550,477,1.0,37726.02,37726.02
C1514679358,599,1.0,260761.9,260761.9
C1514691701,597,1.0,4253.37,4253.37
C151471043,796,0.0,0.0,0.0
C1514710468,480,1.0,14030.75,14030.75
C1514712496,601,1.0,446308.57,446308.57
C1514740920,458,1.0,273994.98,273994.98
C1514752940,504,1.0,15534.16,15534.16
C1514756723,651,1.0,152507.33,152507.33
C151477350,461,1.0,897725.74,897725.74
C1514809107,568,1.0,32210.76,32210.76
C1514863800,483,5.0,18401.1647248148,3680.23294496296
C1514879013,620,1.0,225735.57,225735.57
C1514896459,284,1.0,222890.49,222890.49
C1514911545,452,1.0,247846.52,247846.52
C1514949120,594,1.0,59143.31,59143.31
C1514949777,527,5.0,44816.37864989546,8963.275729979092
C1514962894,404,1.0,1025.91,1025.91
C1514965382,571,1.0,485917.79,485917.79
C151498896,550,1.0,97794.1,97794.1
C1514989792,761,0.0,0.0,0.0
C1515000767,646,1.0,330971.15,330971.15
C1515032491,593,1.0,35238.62,35238.62
C1515039235,532,1.0,173949.2,173949.2
C1515081199,794,0.0,0.0,0.0
C1515095313,457,1.0,35130.23,35130.23
C1515131558,281,1.0,15288.28,15288.28
C1515135732,581,1.0,404460.65,404460.65
C1515152191,798,0.0,0.0,0.0
C1515158010,579,1.0,66610.15,66610.15
C1515172243,482,1.0,25380.11,25380.11
C1515206,793,0.0,0.0,0.0
C1515227045,416,1.0,1084144.37,1084144.37
C1515239006,478,1.0,487444.64,487444.64
C1515242967,356,3.0,674777.2629547562,224925.75431825206
C1515273491,557,1.0,446934.86,446934.86
C1515277785,405,1.0,57215.81,57215.81
C1515295604,786,0.0,0.0,0.0
C1515299734,449,1.0,6543.28,6543.28
C1515337889,499,1.0,17035.45,17035.45
C1515395839,642,1.0,18046.1,18046.1
C1515417262,600,1.0,137615.68,137615.68
C1515454430,620,1.0,4174.3,4174.3
C151546829,594,1.0,22405.31,22405.31
C1515471824,532,1.0,19143.4,19143.4
C1515480357,624,1.0,161360.01,161360.01
C1515486215,576,1.0,191894.7,191894.7
C1515496534,434,1.0,277786.36,277786.36
C1515525453,791,0.0,0.0,0.0
C1515544625,764,0.0,0.0,0.0
C1515556759,573,1.0,487457.89,487457.89
C1515564332,603,1.0,72030.55,72030.55
C1515578991,712,1.0,31.86,31.86
C1515585381,676,1.0,1040.16,1040.16
C1515588307,772,0.0,0.0,0.0
C1515668042,788,0.0,0.0,0.0
C1515670777,448,1.0,327981.23,327981.23
C1515674155,336,5.0,533552.8526047221,106710.57052094443
C1515726313,451,1.0,174004.73,174004.73
C1515737361,572,1.0,3772.23,3772.23
C1515750454,624,1.0,1726818.1,1726818.1
C1515750622,792,0.0,0.0,0.0
C1515766618,798,0.0,0.0,0.0
C1515768731,550,1.0,1406.97,1406.97
C1515773398,507,1.0,2542.3,2542.3
C1515787518,477,1.0,37831.0,37831.0
C1515845419,579,1.0,71227.31,71227.31
C1515864883,622,1.0,38951.81,38951.81
C151588862,570,1.0,316035.54,316035.54
C1515897967,210,1.0,18438.18,18438.18
C1515942568,427,1.0,228632.74,228632.74
C1515945295,770,0.0,0.0,0.0
C151595955,764,0.0,0.0,0.0
C1515964384,667,1.0,76021.47,76021.47
C1515968970,430,5.0,1038478.7119106606,207695.74238213213
C1515991432,461,1.0,47708.57,47708.57
C1515998533,601,1.0,75285.59,75285.59
